,team_name,win,side,game_num,0/stats/assists,0/stats/champLevel,0/stats/deaths,0/stats/doubleKills,0/stats/firstBloodAssist,0/stats/firstInhibitorAssist,0/stats/firstTowerAssist,0/stats/goldEarned,0/stats/inhibitorKills,0/stats/item1,0/stats/item2,0/stats/item3,0/stats/item4,0/stats/item5,0/stats/item6,0/stats/kills,0/stats/largestKillingSpree,0/stats/longestTimeSpentLiving,0/stats/magicDamageDealt,0/stats/magicDamageDealtToChampions,0/stats/magicalDamageTaken,0/stats/neutralMinionsKilledEnemyJungle,0/stats/neutralMinionsKilledTeamJungle,0/stats/pentaKills,0/stats/physicalDamageDealt,0/stats/physicalDamageDealtToChampions,0/stats/physicalDamageTaken,0/stats/quadraKills,0/stats/totalDamageDealt,0/stats/totalDamageDealtToChampions,0/stats/totalHeal,0/stats/totalMinionsKilled,0/stats/totalTimeCrowdControlDealt,0/stats/tripleKills,0/stats/trueDamageDealt,0/stats/trueDamageDealtToChampions,0/stats/trueDamageTaken,0/stats/turretKills,0/stats/visionWardsBoughtInGame,0/stats/wardsKilled,0/stats/wardsPlaced,1/stats/assists,1/stats/champLevel,1/stats/deaths,1/stats/doubleKills,1/stats/firstBloodAssist,1/stats/firstInhibitorAssist,1/stats/firstTowerAssist,1/stats/goldEarned,1/stats/inhibitorKills,1/stats/item1,1/stats/item2,1/stats/item3,1/stats/item4,1/stats/item5,1/stats/item6,1/stats/kills,1/stats/largestKillingSpree,1/stats/longestTimeSpentLiving,1/stats/magicDamageDealt,1/stats/magicDamageDealtToChampions,1/stats/magicalDamageTaken,1/stats/neutralMinionsKilledEnemyJungle,1/stats/neutralMinionsKilledTeamJungle,1/stats/pentaKills,1/stats/physicalDamageDealt,1/stats/physicalDamageDealtToChampions,1/stats/physicalDamageTaken,1/stats/quadraKills,1/stats/totalDamageDealt,1/stats/totalDamageDealtToChampions,1/stats/totalHeal,1/stats/totalMinionsKilled,1/stats/totalTimeCrowdControlDealt,1/stats/tripleKills,1/stats/trueDamageDealt,1/stats/trueDamageDealtToChampions,1/stats/trueDamageTaken,1/stats/turretKills,1/stats/visionWardsBoughtInGame,1/stats/wardsKilled,1/stats/wardsPlaced,2/stats/assists,2/stats/champLevel,2/stats/deaths,2/stats/doubleKills,2/stats/firstBloodAssist,2/stats/firstInhibitorAssist,2/stats/firstTowerAssist,2/stats/goldEarned,2/stats/inhibitorKills,2/stats/item1,2/stats/item2,2/stats/item3,2/stats/item4,2/stats/item5,2/stats/item6,2/stats/kills,2/stats/largestKillingSpree,2/stats/longestTimeSpentLiving,2/stats/magicDamageDealt,2/stats/magicDamageDealtToChampions,2/stats/magicalDamageTaken,2/stats/neutralMinionsKilledEnemyJungle,2/stats/neutralMinionsKilledTeamJungle,2/stats/pentaKills,2/stats/physicalDamageDealt,2/stats/physicalDamageDealtToChampions,2/stats/physicalDamageTaken,2/stats/quadraKills,2/stats/totalDamageDealt,2/stats/totalDamageDealtToChampions,2/stats/totalHeal,2/stats/totalMinionsKilled,2/stats/totalTimeCrowdControlDealt,2/stats/tripleKills,2/stats/trueDamageDealt,2/stats/trueDamageDealtToChampions,2/stats/trueDamageTaken,2/stats/turretKills,2/stats/visionWardsBoughtInGame,2/stats/wardsKilled,2/stats/wardsPlaced,3/stats/assists,3/stats/champLevel,3/stats/deaths,3/stats/doubleKills,3/stats/firstBloodAssist,3/stats/firstInhibitorAssist,3/stats/firstTowerAssist,3/stats/goldEarned,3/stats/inhibitorKills,3/stats/item1,3/stats/item2,3/stats/item3,3/stats/item4,3/stats/item5,3/stats/item6,3/stats/kills,3/stats/largestKillingSpree,3/stats/longestTimeSpentLiving,3/stats/magicDamageDealt,3/stats/magicDamageDealtToChampions,3/stats/magicalDamageTaken,3/stats/neutralMinionsKilledEnemyJungle,3/stats/neutralMinionsKilledTeamJungle,3/stats/pentaKills,3/stats/physicalDamageDealt,3/stats/physicalDamageDealtToChampions,3/stats/physicalDamageTaken,3/stats/quadraKills,3/stats/totalDamageDealt,3/stats/totalDamageDealtToChampions,3/stats/totalHeal,3/stats/totalMinionsKilled,3/stats/totalTimeCrowdControlDealt,3/stats/tripleKills,3/stats/trueDamageDealt,3/stats/trueDamageDealtToChampions,3/stats/trueDamageTaken,3/stats/turretKills,3/stats/visionWardsBoughtInGame,3/stats/wardsKilled,3/stats/wardsPlaced,4/stats/assists,4/stats/champLevel,4/stats/deaths,4/stats/doubleKills,4/stats/firstBloodAssist,4/stats/firstInhibitorAssist,4/stats/firstTowerAssist,4/stats/goldEarned,4/stats/inhibitorKills,4/stats/item1,4/stats/item2,4/stats/item3,4/stats/item4,4/stats/item5,4/stats/item6,4/stats/kills,4/stats/largestKillingSpree,4/stats/longestTimeSpentLiving,4/stats/magicDamageDealt,4/stats/magicDamageDealtToChampions,4/stats/magicalDamageTaken,4/stats/neutralMinionsKilledEnemyJungle,4/stats/neutralMinionsKilledTeamJungle,4/stats/pentaKills,4/stats/physicalDamageDealt,4/stats/physicalDamageDealtToChampions,4/stats/physicalDamageTaken,4/stats/quadraKills,4/stats/totalDamageDealt,4/stats/totalDamageDealtToChampions,4/stats/totalHeal,4/stats/totalMinionsKilled,4/stats/totalTimeCrowdControlDealt,4/stats/tripleKills,4/stats/trueDamageDealt,4/stats/trueDamageDealtToChampions,4/stats/trueDamageTaken,4/stats/turretKills,4/stats/visionWardsBoughtInGame,4/stats/wardsKilled,4/stats/wardsPlaced,baronKills,dragonKills,firstBaron,firstBlood,firstDragon,firstInhibitor,firstRiftHerald,firstTower,inhibitorKills,towerKills
1,FNA,1,1,2,8,18,2,1,False,True,True,16467,0,1011,3025,3068,3047,3065,3340,2,2,896,179113,14553,12017,0,10,0,47946,5267,13929,0,231150,19821,5139,322,1366,0,4089,0,266,0,3,5,22,6,18,2,0,False,True,False,14801,0,1408,0,3047,3156,3742,3340,3,2,1109,34923,1761,8999,59,97,0,141420,8729,20038,0,198118,10570,9298,23,739,0,21773,80,503,2,10,8,45,2,18,1,1,False,True,False,18697,0,3135,3040,3151,3165,1026,3363,4,3,2175,272949,23485,7546,25,11,0,15401,136,8089,0,292689,23621,7549,369,2594,1,4339,0,165,2,6,9,16,5,18,3,0,False,False,False,16607,1,3085,3140,3072,3035,3006,3363,0,0,1319,1783,1333,7982,5,4,0,258931,13465,10158,0,266254,15438,3548,365,3400,0,5540,640,61,3,1,10,10,7,16,2,0,False,True,False,12557,0,3107,2301,0,3114,3117,3364,1,0,762,22629,5870,10642,0,0,0,10058,805,6044,0,33721,6974,6712,30,237,0,1033,298,134,0,20,19,71,2,5,True,True,True,True,False,True,2,9
0,PSG,0,0,1,4,18,4,0,False,False,False,15211,0,3157,3151,2055,3116,3020,3340,0,0,1103,232827,33421,9911,15,24,0,16024,433,11751,0,249020,34022,2086,327,2566,0,168,168,494,1,7,4,29,4,17,5,0,False,False,True,13752,0,3065,3143,0,3047,3075,3364,0,0,2134,59697,4361,21254,68,102,0,108942,3553,25964,0,185433,8108,17539,38,1039,0,16793,192,2956,0,15,21,37,0,18,5,0,False,False,True,19659,0,3031,3156,3020,3094,3078,3340,5,2,1439,281808,29681,8328,10,6,0,94162,5935,19950,0,376252,35897,3347,452,55,0,280,280,446,1,9,19,31,5,18,2,0,False,False,True,17206,0,3814,3812,3042,3033,3158,3363,1,0,2090,10933,2996,3687,4,12,0,295533,28710,6921,0,308370,32021,3676,404,536,0,1903,314,194,2,5,19,18,6,15,2,0,False,False,False,11500,0,3222,3107,2301,3105,2055,3364,0,0,2093,28721,5154,3518,1,0,0,5010,349,9794,0,37616,8138,9324,45,341,0,3884,2634,525,1,27,27,79,0,1,False,False,True,False,False,True,0,6
1,MFA,1,1,1,16,18,2,0,False,True,False,17961,0,3026,3143,3111,3068,3025,3340,1,0,1405,176902,15663,22614,1,3,0,50727,3391,14537,0,229578,19249,9543,356,1497,0,1948,193,1983,1,3,7,25,7,18,0,2,False,True,False,20074,0,3142,3814,3053,3071,3812,3364,9,9,2877,9892,2648,16703,90,112,0,319460,26826,14796,0,350604,30797,16303,118,875,0,21252,1323,1011,3,4,25,33,8,18,2,0,False,True,False,19967,0,3040,3158,3135,3027,3089,3363,4,4,1449,369551,17805,19316,5,13,0,20256,222,16099,0,389882,18052,14215,385,58,0,75,25,323,0,4,7,24,5,18,1,0,False,False,False,18944,0,3142,3814,3094,3036,3009,3363,3,3,2645,38958,4352,8804,4,8,0,303586,18483,6495,0,344255,23420,4093,387,433,0,1710,585,25,2,5,5,19,14,17,1,0,False,False,False,13204,1,2301,2055,3504,3117,3105,3364,1,0,1834,8792,2189,11926,0,0,0,3881,602,7722,0,15540,5273,12339,32,170,0,2866,2481,249,1,34,28,85,2,3,True,True,False,True,False,False,1,9
0,MFA,0,0,2,1,15,3,0,False,False,False,9705,0,2033,3082,3065,3111,3068,3340,0,0,762,109549,7442,10245,13,4,0,29091,1765,9977,0,138641,9207,2526,250,834,0,0,0,25,0,1,5,12,2,14,2,0,False,False,False,8798,0,2031,1033,3047,3134,3071,3364,0,0,917,11964,915,7550,57,95,0,135794,5329,15913,0,155362,6903,10888,16,478,0,7604,658,84,0,2,11,7,0,15,4,0,False,False,False,10024,0,3020,3136,3165,3135,1056,3363,1,0,856,137564,10671,7363,0,8,0,11248,345,5894,0,152335,11637,1623,256,533,0,3522,621,241,0,4,3,14,2,13,1,0,False,False,False,9581,0,1036,3140,3025,3042,3158,3363,1,0,1243,12465,3803,3420,1,2,0,97047,7935,4246,0,110996,12405,1236,236,368,0,1484,666,0,0,3,4,14,2,10,6,0,False,False,False,6581,0,2301,2055,2031,3117,0,3364,1,0,866,6658,2899,7745,1,0,0,2686,893,6908,0,13578,5026,317,14,168,0,4233,1233,113,0,12,9,41,0,0,False,False,False,False,False,False,0,0
1,PSG,1,1,2,6,17,0,0,False,True,False,12420,0,2033,3111,3060,3068,3065,3340,3,3,1780,128685,10763,5785,3,0,0,24177,2677,12271,0,153216,13441,7729,272,803,0,352,0,849,2,5,3,16,7,15,0,0,False,False,True,12297,0,3211,1409,3143,3067,3047,3364,5,5,0,31965,3147,12135,56,85,0,107686,6275,10577,0,152316,9727,14863,38,756,0,12664,304,1103,0,6,14,20,7,16,0,0,False,False,False,13100,1,3155,2015,3078,3020,1042,3340,5,5,0,127478,13910,3831,0,3,0,40071,1936,4020,0,168276,15846,2694,254,5,0,726,0,680,4,4,3,16,7,15,0,0,False,True,False,12482,1,3086,2055,3031,3134,3009,3363,3,3,0,1677,1677,2975,1,1,0,167609,10901,2634,0,170784,12663,3004,247,79,0,1496,84,310,2,4,3,14,8,12,3,0,False,True,True,7902,0,2010,3158,2301,0,0,3364,0,0,736,8924,4019,3940,0,0,0,8439,1502,3130,0,17825,5596,701,17,54,0,461,75,236,0,13,13,46,1,2,True,True,True,True,False,True,2,9
0,MFA,1,0,1,20,18,3,0,False,True,False,21491,0,3143,3748,3065,3742,3047,3340,6,2,1401,130083,9068,19156,14,15,0,204520,14687,22071,0,335584,23815,4278,410,636,0,982,60,764,1,1,2,28,17,18,5,0,False,False,False,17304,0,1408,3102,3047,3071,3026,3340,5,2,824,36417,3480,18974,37,100,0,160216,16530,28371,0,216319,20450,13593,43,963,0,19686,440,1200,2,7,23,55,17,18,4,1,False,True,False,20429,0,3146,3157,3156,3135,3026,3363,8,4,2050,266442,32838,13067,7,0,0,34669,4009,18661,0,303435,38984,11022,386,54,0,2324,2137,979,3,1,11,20,11,18,4,2,False,True,False,21523,0,3142,3139,3033,3042,3158,3363,11,4,1393,17766,4247,6851,8,25,0,323197,47648,12025,1,345156,53021,3971,382,620,1,4191,1125,193,1,3,11,22,20,17,5,0,False,True,False,13757,0,3190,2045,0,3117,3110,3364,1,0,617,12623,5937,16465,1,0,0,7437,1492,16060,0,28198,7610,5623,52,698,0,8136,180,296,0,24,19,87,1,2,True,False,False,True,False,False,1,8
1,MIL,0,1,1,10,18,3,0,False,False,False,17352,0,3068,3143,3065,3026,3111,3340,5,4,1151,226954,22068,18236,8,14,0,28832,2828,24623,0,256190,24897,18133,337,2340,0,403,0,829,1,3,7,21,11,18,9,0,False,False,False,15117,0,1033,3156,3071,1412,3111,3364,3,0,830,6518,2073,12509,38,86,0,205417,16921,35327,0,227423,19557,18470,54,587,0,15489,562,964,0,13,23,18,11,18,7,0,False,False,False,20202,0,3094,3078,3135,3020,3031,3363,5,2,651,307491,33533,8941,24,11,0,97768,7530,20988,0,409039,42007,5453,441,247,0,3775,943,1339,0,7,25,21,8,18,6,0,False,False,False,18676,0,3070,3070,3070,3070,3070,3363,8,4,839,32163,7429,7635,3,12,0,226385,34085,18282,0,260736,41675,6724,369,548,0,2187,160,289,0,9,11,24,15,16,6,0,False,False,False,11601,0,3190,3107,2045,2055,3111,3364,0,0,1120,11028,4933,13143,0,0,0,5583,839,19329,0,18521,7541,10460,53,140,0,1909,1768,521,1,21,28,80,0,3,False,True,True,False,False,True,0,3
0,MIL,0,0,2,1,18,4,0,False,False,False,12805,0,1052,3157,3020,3135,1058,3340,0,0,1284,204784,22031,6795,18,11,0,15398,433,14467,0,220182,22464,2599,292,387,0,0,0,0,1,3,3,17,0,14,2,0,False,False,False,10600,0,3190,3711,3801,3174,3158,3364,1,0,1798,5004,2759,7007,23,58,0,2079,1333,4403,0,414009,5191,6391,14,105,0,406925,1097,233,0,9,14,23,1,18,3,0,False,False,False,15161,0,3140,3020,1053,3094,3031,3363,0,0,1109,222401,9253,7230,14,29,0,64439,1345,8459,0,286841,10598,1657,370,16,0,0,0,277,0,4,18,13,0,17,2,0,False,False,False,16297,0,3070,3070,3070,3070,3070,3363,0,0,1368,1253,191,2791,8,30,0,329339,10349,14589,0,334927,11092,2235,412,628,0,4334,552,25,2,1,13,11,0,13,1,0,False,False,True,9420,0,3117,3151,2045,1052,0,3364,0,0,1800,25835,11460,3764,0,0,0,4006,311,4021,0,29841,11772,382,34,117,0,0,0,0,0,16,26,61,0,0,False,False,False,False,False,True,0,3
1,MFA,1,1,2,9,18,0,0,False,True,False,16426,0,3748,3190,3143,3065,3068,3340,2,2,0,97319,5395,17073,29,10,0,124670,6809,12787,0,221989,12204,2827,327,492,0,0,0,607,2,1,6,19,6,17,0,0,False,True,False,14044,0,3077,3143,1038,3111,3026,3364,3,3,0,48603,3369,12856,39,72,0,122764,3640,18364,0,187262,7009,17946,63,783,0,15895,0,849,0,11,14,45,2,18,1,1,False,True,False,18529,0,3040,1058,3001,3165,3151,3363,4,4,1405,306575,13059,9917,4,5,0,23367,619,7010,0,330042,13779,10833,421,7836,0,100,100,48,2,7,9,24,4,18,0,0,False,True,False,16664,0,3142,3814,3042,1038,3158,3363,3,3,0,10225,1191,4263,1,18,0,280622,21116,4571,0,292023,22338,1528,382,394,0,1175,30,72,4,5,6,21,10,14,0,0,False,False,False,9999,0,2301,0,3114,0,3158,3364,0,0,0,10531,3012,6463,0,0,0,5570,433,2355,0,16648,3850,5122,28,149,0,545,405,72,0,21,17,60,2,3,True,True,True,True,False,False,1,9
0,S04,1,0,1,7,17,0,0,False,True,False,12817,0,3052,2031,3111,3065,3068,3340,1,0,0,38648,1523,9569,29,6,0,142307,8676,14082,0,182204,10200,9529,254,144,0,1249,0,0,2,1,5,13,6,15,2,0,False,False,False,11466,0,3742,3020,1414,3211,3067,3340,3,0,900,99937,7482,7751,43,67,0,43729,958,15242,0,154997,8917,10555,18,470,0,11330,476,0,0,2,7,15,5,17,1,0,False,False,False,14025,0,3135,3027,3158,3001,0,3363,5,3,1378,195722,12076,4672,16,6,0,14005,577,7602,0,211522,12653,2570,251,62,0,1793,0,30,1,6,10,15,6,16,0,2,False,True,False,15463,0,3142,3094,0,3031,3009,3363,8,8,0,22128,3240,1994,7,14,0,181410,15643,7334,0,205993,18979,3007,280,426,0,2454,96,0,3,2,7,14,13,14,2,0,False,True,False,9366,0,3302,3190,3009,2045,0,3364,0,0,694,10796,3807,6015,1,0,0,6253,551,10177,0,21027,4358,11057,44,110,0,3977,0,0,0,7,11,43,2,2,True,True,True,True,False,True,1,9
1,MFA,0,1,1,1,14,7,0,False,False,False,9178,0,3025,3068,1056,3111,3067,3364,0,0,485,102782,8116,9763,2,5,0,17427,1318,13938,0,120209,9434,5568,235,757,0,0,0,404,0,1,6,8,2,13,3,0,False,False,False,8360,0,2031,3156,1028,0,3111,3364,1,0,613,4582,1115,4440,23,80,0,93250,5777,14755,0,107084,6893,9704,19,432,0,9252,0,0,0,4,17,25,3,16,3,0,False,False,False,11414,0,3070,3001,3135,1058,1056,3363,1,0,1210,160639,11827,5953,8,6,0,14560,468,8133,0,175200,12296,4557,301,5089,0,0,0,48,0,2,3,13,1,14,1,0,False,False,False,10537,0,3142,3814,3047,3004,2055,3363,2,2,1813,8099,2512,2853,0,1,0,134614,16068,2522,0,143044,18611,1288,272,233,0,330,30,0,0,3,3,12,4,12,4,0,False,False,False,6876,0,2045,2055,3302,3117,1028,3364,1,0,643,8825,2324,7308,0,0,0,5810,480,7471,0,14635,2804,2724,37,70,0,0,0,120,0,13,12,46,0,0,False,False,False,False,False,False,0,0
0,MFA,0,0,2,5,14,4,0,False,False,False,9673,0,3025,3211,3047,3068,3067,3364,1,0,1039,102671,10416,8325,9,9,0,26277,2785,10767,0,129530,13292,5556,198,1012,0,582,90,98,0,0,3,6,3,13,4,0,False,False,False,9169,0,3742,0,1036,1033,1408,3340,4,3,1005,18056,1205,4512,30,56,0,87692,5346,15200,0,115461,6885,5747,28,496,0,9712,334,420,1,6,8,32,5,15,8,0,False,False,False,10025,0,3047,3157,1056,1026,1056,3363,1,0,316,124945,8816,9080,3,2,0,7343,557,7346,0,132289,9374,940,221,859,0,0,0,913,1,1,3,10,1,13,0,0,False,False,False,10880,0,3142,3814,1038,3047,1018,3363,5,5,0,10698,2359,2647,0,2,0,120279,16053,4119,0,130977,18413,1590,239,238,0,0,0,25,2,2,6,11,5,11,4,0,False,False,False,6476,0,2301,2055,3114,3801,3117,3364,0,0,810,14760,4575,6792,0,0,0,5461,791,3986,0,20221,5367,100,14,205,0,0,0,175,0,11,5,33,0,2,False,True,True,False,True,False,0,4
1,S04,1,1,2,8,15,4,0,False,False,False,11034,0,3748,3071,3211,3067,3047,3340,0,0,636,2266,1116,9202,11,7,0,137106,7758,13851,0,139373,8874,4014,204,50,0,0,0,208,0,3,4,13,8,15,3,0,False,False,False,11504,3,0,3020,1414,3026,1011,3340,4,3,791,108783,11294,8118,50,68,0,41155,763,13852,0,158872,12515,11435,27,463,0,8934,458,0,0,3,5,10,7,16,3,2,False,False,False,13702,0,2031,3814,3147,3044,1001,3363,9,5,423,9415,2082,6860,16,7,0,156741,17623,10460,0,173356,20878,3228,212,279,0,7199,1173,216,0,4,4,12,5,15,0,1,False,True,False,12917,0,3135,3100,3020,1056,1052,3363,6,6,0,141124,12323,1514,6,1,0,16494,757,4316,0,198032,13080,2096,235,501,0,40414,0,0,9,5,4,13,6,13,1,0,False,True,True,8175,0,3302,3105,3009,2045,2055,3364,1,0,816,10714,3505,5032,0,0,0,7440,317,8684,0,21602,3823,6151,32,101,0,3447,0,0,0,8,4,33,1,1,True,False,False,True,False,True,3,11
0,KGN,0,0,1,0,13,4,0,False,False,False,6957,0,2033,3111,1082,1082,2053,3340,0,0,646,84973,7983,8342,0,0,0,7052,232,12737,0,92025,8215,1627,185,66,0,0,0,160,0,1,2,10,0,11,3,0,False,False,False,6230,0,3107,1082,2055,3105,3158,3364,0,0,546,4198,1763,2730,13,52,0,1822,471,3270,0,332243,2862,3446,13,91,0,326222,626,54,0,5,2,16,0,13,2,0,False,False,False,6737,0,1052,1001,1056,3165,1057,3363,0,0,1173,46049,3739,3718,0,0,0,13540,391,4224,0,59589,4130,575,179,24,0,0,0,132,0,5,6,13,0,10,4,0,False,False,False,6530,0,3142,3070,3134,1033,0,3363,0,0,640,4394,719,4030,2,0,0,70366,9912,5178,0,75291,10701,1052,170,271,0,530,70,20,0,2,3,10,0,9,6,0,False,False,False,4574,0,2055,2031,3303,3158,0,3364,0,0,554,7236,2041,5805,0,0,0,3924,455,7889,0,11160,2496,48,18,128,0,0,0,60,0,11,10,24,0,0,False,False,False,False,False,False,0,0
1,S04,1,1,1,7,14,0,1,False,False,False,10129,1,3077,3068,3111,3067,3211,3340,3,3,0,38633,4222,6410,0,0,0,58751,6051,7271,0,98234,10273,1590,190,261,0,849,0,276,0,1,2,8,6,14,0,0,False,False,False,11251,0,3134,1412,3111,0,0,3340,7,7,0,7465,2503,3777,53,62,0,156738,12852,15890,0,178500,15639,10208,21,589,0,14297,284,28,1,3,7,10,5,14,0,0,False,False,False,10531,0,3027,3111,3001,3191,3108,3363,5,5,0,78842,11746,4080,10,0,0,25120,1484,8299,0,105837,13373,3273,186,264,0,1874,142,207,3,5,4,8,5,13,0,0,False,True,False,11077,0,3153,2003,3085,3006,1036,3363,3,3,1389,22238,3706,2581,1,0,0,88954,5164,3875,0,112119,8871,1729,214,42,0,927,0,142,2,3,5,12,8,11,0,0,False,True,True,6901,0,3801,3158,3114,2301,0,3364,1,0,0,12543,2449,1856,0,0,0,7654,830,3498,0,22079,3279,494,14,184,0,1880,0,42,2,5,7,29,1,2,True,True,True,True,True,True,1,9
0,S04,1,0,2,7,16,2,0,False,True,False,13527,0,1082,3026,3065,3068,3111,3340,4,3,1167,130727,13364,10215,3,2,0,31400,2709,18665,0,162603,16311,10481,236,748,0,476,238,75,3,1,2,13,8,17,4,0,False,False,False,14346,0,3814,3147,1001,1412,2302,3340,8,4,759,5985,2828,7576,70,65,0,211651,17599,20701,0,229709,20906,13878,40,733,0,12073,477,1114,1,1,7,14,9,17,2,2,False,True,True,14962,0,3146,3157,3111,3135,1026,3364,8,5,998,185141,21799,8537,11,3,0,26601,1766,13090,0,212178,23879,9195,268,67,0,436,314,1108,1,6,2,11,11,15,2,0,False,False,True,13941,0,3094,3006,3031,1083,1036,3363,2,0,752,3338,605,4168,6,12,0,193011,18158,7678,0,196349,18763,4557,271,0,0,0,0,90,0,2,11,14,17,14,0,0,False,True,True,9500,0,2031,3190,3158,2301,0,3364,0,0,0,22212,5160,3786,0,0,0,5145,1188,6552,0,27869,6860,4726,19,247,0,511,511,75,2,8,13,44,1,3,True,False,True,True,False,True,2,10
1,KGN,0,1,2,5,16,4,0,False,False,False,10523,0,3077,3068,3052,3065,3158,3340,0,0,1445,94969,7192,12324,0,3,0,52958,7019,20283,0,147928,14212,4020,254,403,0,0,0,745,0,1,3,13,3,13,6,0,False,False,False,9121,0,1011,3026,1031,1033,3047,3340,3,0,692,14358,968,9754,51,58,0,72547,4322,15731,0,89662,5363,6639,16,308,0,2756,72,152,0,5,8,29,3,15,4,0,False,False,False,11247,0,0,3094,3155,3078,3020,3363,2,2,419,128336,14776,8423,0,1,0,34255,4208,12921,0,162941,19334,1518,257,492,0,350,350,247,0,3,3,15,3,14,4,0,False,False,False,11743,0,3153,3140,3123,1038,3085,3363,3,2,959,19055,2213,6888,0,6,0,149719,13179,12095,0,170553,15432,4024,261,581,0,1778,40,209,0,3,3,11,4,13,4,0,False,False,False,7962,0,2055,2301,3158,3801,0,3364,2,2,956,11258,3677,6593,0,0,0,5627,1458,6668,0,16886,5136,737,23,256,0,0,0,186,0,17,16,51,0,0,False,True,False,False,False,False,0,1
0,MFA,0,0,1,5,17,4,0,False,False,False,12214,0,1031,3065,3047,3068,3110,3340,1,0,1313,158575,11024,10542,2,2,0,20535,1564,21735,0,179111,12588,10280,264,1570,0,0,0,579,0,3,11,17,3,16,2,0,False,False,False,11867,0,3814,2140,1036,3047,3071,3364,2,2,2025,4777,959,4989,34,103,0,189558,6402,8707,0,201545,7596,4447,57,582,0,7210,234,64,2,10,17,16,4,18,1,0,False,False,False,13685,0,3020,3089,1026,1056,3165,3363,1,0,939,235041,14500,4046,1,4,0,12299,225,4249,0,252280,15108,1223,350,598,0,4939,382,0,0,3,2,15,3,15,0,0,False,False,False,12890,0,3142,3814,3031,3086,3158,3363,3,3,0,14512,2293,1477,0,3,0,161939,11909,3288,0,176451,14203,1566,291,210,0,0,0,0,1,3,2,17,4,13,2,0,False,False,False,8245,0,2301,2055,2031,3117,1004,3364,1,0,2020,8079,3164,3564,0,0,0,4556,262,4708,0,13047,3838,592,20,117,0,411,411,42,0,26,15,66,0,0,False,False,False,False,False,False,0,3
1,FNA,1,1,1,5,18,3,0,False,False,False,15193,1,3026,3036,3071,3111,3072,3340,3,0,1026,42467,5339,8021,20,1,0,214316,16537,13579,0,262088,21972,1686,307,420,0,5304,96,234,5,3,2,18,5,16,1,0,False,False,True,12854,0,1408,3065,1031,3111,3742,3340,1,0,1968,35638,1128,11263,66,75,0,133490,4452,21045,0,183776,5843,9548,34,1108,0,14648,262,288,0,9,14,38,2,17,2,0,False,False,False,14807,0,3089,3191,3111,3135,3108,3364,4,2,1286,181078,10365,5382,2,4,0,20269,399,6742,0,201347,10765,1568,297,803,0,0,0,305,2,5,7,13,4,16,0,0,False,False,True,14212,1,1053,3140,3006,3085,3033,3363,1,0,2214,1472,1140,4678,2,8,0,194750,5040,6770,0,198892,6180,3133,302,2784,0,2670,0,0,0,4,10,12,6,13,2,0,False,False,True,9904,0,3107,2301,2055,2031,3117,3364,0,0,1962,16780,1596,7372,1,0,0,8582,602,6704,0,28666,2526,3964,26,185,0,3303,327,200,1,16,21,55,1,4,True,True,True,True,True,True,2,10
0,FNA,0,0,2,8,18,7,1,False,True,False,17406,1,3074,3036,3065,3047,3026,3340,7,2,1154,1490,1490,13587,24,3,0,243313,21912,30582,0,271904,28559,8384,308,546,0,27099,5156,580,3,1,7,17,10,18,7,2,False,True,True,17335,0,3142,3814,3111,3155,3742,3364,10,4,626,24037,3979,10306,75,95,0,231032,16355,30421,0,265439,20897,15194,76,498,0,10370,562,438,1,4,11,6,4,17,5,1,False,False,False,16625,2,3135,3040,3027,3158,3026,3363,9,4,849,222432,31211,10901,1,5,0,12105,676,14777,0,234746,32096,5602,266,50,0,208,208,485,0,5,3,18,16,17,5,0,False,True,False,16753,0,3031,3046,1038,3006,3036,3363,3,2,1617,1000,29,7645,2,10,0,227854,23261,12235,0,229793,23707,3579,312,35,0,938,416,32,3,4,14,14,21,15,7,0,False,False,True,12189,0,3107,2301,2055,3114,3117,3364,0,0,1143,18513,4040,8543,0,0,0,7982,1336,15305,0,27796,6677,4647,26,278,0,1300,1300,420,0,15,18,55,0,0,False,True,False,True,False,True,3,9
1,MFA,1,1,2,16,18,5,0,False,False,False,18094,0,3143,3025,3065,3047,3026,3364,10,6,591,64036,7827,15790,7,1,0,162678,23421,24231,0,230899,31408,12849,263,4738,0,4184,160,3371,0,3,7,9,14,18,6,0,False,False,False,15785,0,3143,3814,3071,3047,1031,3364,3,0,634,5658,2234,9594,30,65,0,215800,17742,28072,0,234460,21155,15155,89,658,0,13000,1178,1339,2,2,12,10,11,18,5,0,False,False,False,18398,1,3040,3135,3089,3191,3165,3363,6,3,740,270184,27198,8109,7,13,0,17756,769,15044,0,288205,27967,8546,303,9641,0,264,0,246,5,5,7,23,8,17,7,3,False,False,False,18279,1,3142,3814,3031,3094,3158,3363,10,3,1222,19401,3253,5577,4,4,0,202056,30107,11390,0,222585,33496,3012,284,340,1,1128,136,1496,1,3,7,15,21,16,6,0,False,False,False,13495,0,3190,2301,2055,3504,3117,3364,2,2,748,21378,6509,6301,0,0,0,8775,1273,15866,0,32435,8264,6084,23,256,0,2281,481,1189,0,20,13,66,3,4,True,False,True,False,True,False,2,10
